ID,Campaign ID,Keyword ID
272113,67992,5433
272114,67992,2516
272115,67992,11994
272116,67992,11995
272117,67992,4188
272118,67992,2653
272119,67992,864
272120,67992,15205
272121,67992,742
272122,67992,18664
272123,67992,18665
272124,67992,18666
345712,77675,8450
345713,77675,25348
345714,77675,3466
345715,77675,2315
345716,77675,2201
345717,77675,805
345718,77675,807
345719,77675,20010
345720,77675,6572
345721,77675,685
345722,77675,686
345723,77675,10110
345724,77675,4660
345725,77675,4669
345726,77675,5055
345727,77675,4806
345728,77675,1608
345729,77675,8153
345730,77675,7396
514645,95872,828
597834,103079,5254
597835,103079,5256
597836,103079,654
597837,103079,3601
597838,103079,9776
597839,103079,5689
245346,73327,1842
245347,73327,15051
245348,73327,670
245349,73327,679
237481,72856,22801
247069,71442,4365
247070,71442,17551
247071,71442,14488
247072,71442,3118
247073,71442,7471
247074,71442,2351
285694,76159,26848
285695,76159,1728
285696,76159,1603
285697,76159,1604
285698,76159,965
285699,76159,25349
285700,76159,2662
285701,76159,966
285702,76159,967
285703,76159,1608
285704,76159,5389
285705,76159,685
285706,76159,4820
285707,76159,824
287604,77528,27008
287605,77528,27009
287606,77528,27010
287607,77528,27011
287608,77528,387
287609,77528,389
287610,77528,27012
287611,77528,27013
287612,77528,27014
287613,77528,396
287614,77528,397
287615,77528,398
287616,77528,15
287617,77528,400
287618,77528,13714
287619,77528,18
287620,77528,19
247075,71442,11059
247076,71442,21684
247077,71442,21685
247078,71442,6454
247079,71442,6459
247080,71442,11068
247081,71442,6975
247082,71442,9666
247083,71442,9667
247084,71442,9668
247085,71442,9669
247086,71442,11462
247087,71442,11097
247088,71442,13403
287621,77528,404
287622,77528,23
287623,77528,18734
287624,77528,5813
287625,77528,1591
287626,77528,1592
269167,75297,1058
269168,75297,1763
269169,75297,1060
269170,75297,24834
269171,75297,1063
269172,75297,20874
269173,75297,21067
269174,75297,24786
269175,75297,91
269176,75297,93
269177,75297,94
269819,76014,664
269820,76014,682
269821,76014,10259
269822,76014,5350
287627,77528,24631
287628,77528,18748
287629,77528,17472
287630,77528,25159
287631,77528,464
287632,77528,337
287633,77528,466
287634,77528,467
287635,77528,340
287636,77528,471
287637,77528,5720
287638,77528,7930
287639,77528,3555
287640,77528,3557
287641,77528,1385
287642,77528,2668
287643,77528,2669
287644,77528,2546
287645,77528,626
287646,77528,2548
287647,77528,627
287648,77528,2550
287649,77528,2552
287650,77528,2554
287651,77528,10748
287652,77528,2685
287653,77528,27007
247089,71442,8810
247090,71442,14458
247091,71442,8956
247092,71442,14462
237650,72261,15105
237651,72261,13059
237652,72261,774
237653,72261,22802
237654,72261,22804
237655,72261,22805
237656,72261,22806
237657,72261,792
237658,72261,670
237659,72261,679
237660,72261,1833
237661,72261,682
237662,72261,5184
237663,72261,8515
271958,74874,649
271959,74874,1810
271960,74874,24600
271961,74874,24603
271962,74874,553
271963,74874,24618
271964,74874,2091
271965,74874,24619
271966,74874,24620
271967,74874,24623
271968,74874,24624
271969,74874,24625
271970,74874,19908
271971,74874,10057
271972,74874,25186
271973,74874,25187
271974,74874,24677
271975,74874,359
271976,74874,7665
271977,74874,3963
272125,67992,1641
272126,67992,18668
272127,67992,18669
272128,67992,18670
272129,67992,18667
272130,67992,18671
272131,67992,2425
237664,72261,22343
237665,72261,22344
237666,72261,844
237667,72261,4300
237668,72261,6222
237669,72261,5201
237670,72261,9850
261011,75073,418
261012,75073,650
261013,75073,2642
261014,75073,24787
261015,75073,24788
261016,75073,3988
280813,76874,832
280814,76874,1603
280815,76874,1604
280816,76874,965
280817,76874,967
280818,76874,1608
280819,76874,1352
280820,76874,12076
280821,76874,1646
280822,76874,1105
280823,76874,26495
280824,76874,824
280825,76874,1722
280826,76874,15480
280827,76874,1597
280828,76874,831
345731,77675,27109
345732,77675,27110
345733,77675,27111
345734,77675,27112
345735,77675,27113
345736,77675,8164
345737,77675,27114
345738,77675,27115
345739,77675,27116
345740,77675,8174
345741,77675,9199
345742,77675,27117
345743,77675,2033
345744,77675,27118
345745,77675,27119
345746,77675,27120
345747,77675,27121
345748,77675,27122
345749,77675,27123
345750,77675,8445
345751,77675,8446
237732,71267,13345
237733,71267,13352
237734,71267,3924
237735,71267,244
237736,71267,246
237737,71267,22807
237738,71267,22808
237739,71267,5145
237740,71267,346
237741,71267,891
237742,71267,4540
237743,71267,21502
350025,81494,16898
350026,81494,31747
350027,81494,31748
350028,81494,7622
350029,81494,1703
350030,81494,2094
350031,81494,9038
350032,81494,2736
350033,81494,9047
350034,81494,1619
350035,81494,2100
350036,81494,1620
350037,81494,1622
350038,81494,1623
350039,81494,1621
350040,81494,1628
350041,81494,7390
418006,85990,4968
418007,85990,15338
418008,85990,15310
237764,72886,2758
237765,72886,1064
237766,72886,5072
237767,72886,5809
237768,72886,11093
237769,72886,1045
237770,72886,5815
237771,72886,6201
237772,72886,22810
237773,72886,2685
418009,85990,27669
418010,85990,1845
418011,85990,1146
418012,85990,1147
418013,85990,1149
237782,72894,389
237783,72894,400
237784,72894,19
237785,72894,404
237786,72894,277
237787,72894,23
237788,72894,22811
237789,72894,22812
237790,72894,8240
237791,72894,2125
237792,72894,464
237793,72894,466
237794,72894,467
237795,72894,340
237796,72894,471
237797,72894,2546
237798,72894,243
237799,72894,626
237800,72894,2552
237801,72894,2685
862107,130709,55075
285708,75969,26848
727319,115574,5254
597840,103079,5692
597841,103079,24126
597842,103079,4416
597843,103079,5697
597844,103079,4419
597845,103079,196
597846,103079,454
597847,103079,199
597848,103079,200
597849,103079,204
304378,78861,155
304379,78861,15264
304380,78861,2465
304381,78861,2466
304382,78861,1574
304383,78861,1071
304384,78861,16568
597850,103079,2268
597851,103079,9845
597852,103079,633
406467,85190,34416
406468,85190,31978
406469,85190,34418
406470,85190,34419
406471,85190,34420
406472,85190,34421
406473,85190,31979
603213,104066,12905
603214,104066,1646
603215,104066,9968
603216,104066,455
603217,104066,250
603218,104066,252
727320,115574,7
727321,115574,9610
727322,115574,155
727323,115574,28316
727324,115574,28317
727325,115574,289
727326,115574,294
727327,115574,7718
727328,115574,44
727329,115574,5933
727330,115574,11000
727331,115574,308
727332,115574,590
727333,115574,208
727334,115574,80
727335,115574,210
727336,115574,729
727337,115574,610
727338,115574,611
280829,76880,4611
280830,76880,2563
280831,76880,2564
280832,76880,4871
280833,76880,6187
280834,76880,4625
280835,76880,4851
280836,76880,3615
418014,80319,8226
237880,62414,13057
237881,62414,13058
237882,62414,13053
237883,62414,13054
243473,73336,13184
243474,73336,2432
243475,73336,3203
243476,73336,1028
243477,73336,2063
243478,73336,3091
243479,73336,4886
243480,73336,23330
243481,73336,23331
237893,72912,992
237894,72912,3490
237895,72912,679
237896,72912,4840
237897,72912,969
237898,72912,682
237899,72912,22831
237900,72912,22832
237901,72912,22833
237902,72912,22834
237903,72912,791
237904,72912,664
237905,72912,3292
243482,73336,5421
243483,73336,950
243484,73336,10041
243485,73336,2624
243486,73336,2636
243487,73336,589
243488,73336,12368
243489,73336,12369
243490,73336,3667
243491,73336,3669
243492,73336,3672
237917,71708,22522
237918,71708,21734
237919,71708,21866
237920,71708,21867
237921,71708,21868
237922,71708,21869
237923,71708,21870
237924,71708,22520
237925,71708,22521
237926,71708,17050
237927,71708,22523
237928,71708,22524
243493,73336,3673
243494,73336,2651
243495,73336,2653
243496,73336,2654
418015,80319,7586
418016,80319,28487
418017,80319,7583
418018,80319,1417
418019,80319,29672
418020,80319,1427
285709,75969,1728
285710,75969,1603
285711,75969,1604
285712,75969,965
285713,75969,25349
285714,75969,2662
285715,75969,966
285716,75969,1608
285717,75969,967
285718,75969,5389
285719,75969,685
263597,75283,4133
263598,75283,8965
263599,75283,8584
263600,75283,7721
263601,75283,2351
263602,75283,951
263603,75283,952
263604,75283,10045
285720,75969,4820
285721,75969,824
418021,80319,2771
418022,80319,8948
418023,80319,17979
418024,80319,17981
418025,80319,17982
418026,80319,11231
525154,96897,11044
525155,96897,12102
525156,96897,40105
525157,96897,1322
525158,96897,41739
525159,96897,1355
525160,96897,205
525161,96897,41740
525162,96897,14416
238011,72919,1280
238012,72919,4354
238013,72919,12311
238014,72919,792
238015,72919,791
238016,72919,283
238017,72919,12703
238018,72919,4512
238019,72919,8100
238020,72919,15911
238021,72919,1831
238022,72919,21934
238023,72919,22835
238024,72919,4020
238025,72919,22836
238026,72919,437
238027,72919,22837
238028,72919,22838
238029,72919,22839
238030,72919,12346
238031,72919,22840
238032,72919,22842
238033,72919,22841
238034,72919,22843
238035,72919,22844
238036,72919,1088
238037,72919,22845
238038,72919,22846
238039,72919,22847
238040,72919,5061
238041,72919,968
238042,72919,969
238043,72919,971
238044,72919,207
238045,72919,1873
238046,72919,2641
238047,72919,21595
238048,72919,731
238049,72919,4832
238050,72919,13409
238051,72919,8289
238052,72919,5347
238053,72919,3685
238054,72919,6632
238055,72919,1131
525163,96897,1329
525164,96897,1330
525165,96897,12339
525166,96897,28885
250167,74006,23864
250168,74006,2372
250169,74006,17192
238056,72919,2933
238057,72919,1147
238058,72919,1149
238059,72919,4350
238060,72919,4351
238061,65049,1280
238062,65049,1154
238063,65049,4354
238064,65049,1825
238065,65049,1831
238066,65049,4020
238067,65049,1088
238068,65049,5061
238069,65049,968
238070,65049,5065
238071,65049,15610
238072,65049,971
238073,65049,15308
238074,65049,5069
238075,65049,15310
238076,65049,15611
238077,65049,16891
238078,65049,3685
238079,65049,6632
238080,65049,1130
238081,65049,1131
238082,65049,2164
238083,65049,15606
238084,65049,15607
238085,65049,15608
238086,65049,15609
238087,65049,1146
238088,65049,1147
238089,65049,15612
238090,65049,1149
238091,65049,4350
238092,65049,1151
261034,75078,91
261035,75078,244
261036,75078,7534
261037,75078,1046
862108,130709,55076
862109,130709,3380
862110,130709,16698
862111,130709,55098
862112,130709,3387
862113,130709,3392
862114,130709,329
265715,75290,4577
265716,75290,2087
265717,75290,25000
265718,75290,907
265719,75290,791
265720,75290,972
265721,75290,1709
265722,75290,912
265723,75290,1713
265724,75290,4182
265725,75290,790
265726,75290,8344
265727,75290,794
265728,75290,6683
265729,75290,636
265730,75290,24253
267433,75740,832
267434,75740,1603
267435,75740,1604
267436,75740,965
267437,75740,967
267438,75740,1608
267439,75740,971
267440,75740,25196
267441,75740,25197
267442,75740,25198
267443,75740,25199
267444,75740,823
267445,75740,824
267446,75740,16250
269870,76020,25376
269871,76020,25377
269872,76020,25378
269873,76020,25379
269874,76020,12612
269875,76020,674
269876,76020,1603
269877,76020,1604
269878,76020,1319
269879,76020,1323
269880,76020,1330
269881,76020,25375
271130,76157,2624
271131,76157,5537
271132,76157,322
271133,76157,25507
271134,76157,2052
271135,76157,25509
271136,76157,5504
271137,76157,25543
271138,76157,2654
271139,76157,3085
271140,76157,1390
271141,76157,7727
271142,76157,2063
271143,76157,84
271144,76157,4886
271145,76157,2653
271146,76157,9918
271147,76157,479
238214,67565,6660
238215,67565,9502
238216,67565,679
238217,67565,4840
238218,67565,2442
238219,67565,16043
238220,67565,2444
238221,67565,16053
238222,67565,7062
238223,67565,791
238224,67565,792
238225,67565,7065
238226,67565,18106
238227,67565,18107
238228,67565,18108
238229,67565,18109
238230,67565,18110
238231,67565,17887
238232,72938,22850
238233,72938,22851
238234,72938,8292
238235,72938,12964
238236,72938,22852
238237,72938,22853
238238,72938,22854
238239,72938,1641
238240,72938,22855
238241,72938,22856
238242,72938,22857
238243,72938,22858
238244,72938,22859
238245,72938,3983
238246,72938,1700
238247,72938,2612
238248,72938,2516
238249,69618,10760
238250,69618,10647
238251,69618,10648
238252,69618,19228
238253,69618,44
238254,69618,5933
238255,69618,7598
238256,69618,1071
238257,69618,1070
238258,69618,19255
238259,69618,17592
238260,69618,19257
238261,69618,19258
238262,69618,19259
238263,69618,19260
238264,69618,19261
238265,69618,19262
238266,69618,19263
238267,69618,19256
238268,69618,19265
238269,69618,19266
238270,69618,19267
238271,69618,19268
238272,69618,19269
238273,69618,10182
238274,69618,19271
238275,69618,19264
238276,69618,19270
238277,69618,19274
238278,69618,20042
238279,69618,20048
238280,69618,9297
238281,69618,20050
238282,69618,20052
238283,69618,6614
238284,69618,603
238285,69618,7167
238286,69618,9180
238287,69618,616
238288,69618,4712
238289,69618,11371
238290,69618,622
238291,69618,111
238292,69618,127
238293,69620,10760
238294,69620,10647
238295,69620,10648
238296,69620,44
238297,69620,5933
238298,69620,7598
238299,69620,1071
238300,69620,1070
238301,69620,19255
238302,69620,17592
238303,69620,19257
238304,69620,19258
238305,69620,19259
238306,69620,19260
238307,69620,19261
238308,69620,19262
238309,69620,19263
238310,69620,19256
238311,69620,19265
238312,69620,19266
238313,69620,19267
238314,69620,19268
238315,69620,19269
238316,69620,10182
238317,69620,19271
238318,69620,19264
238319,69620,19270
238320,69620,20048
238321,69620,9297
238322,69620,6614
238323,69620,603
238324,69620,7167
238325,69620,9180
238326,69620,616
238327,69620,4712
238328,69620,11371
238329,69620,622
238330,69620,111
238331,69620,127
261038,75080,1634
261039,75080,3655
261040,75080,11432
261041,75080,9544
261042,75080,4584
261043,75080,6445
261044,75080,3118
261045,75080,2351
261046,75080,7471
261047,75080,4591
261048,75080,2613
261049,75080,14458
261050,75080,6975
263633,74469,10657
263634,74469,24998
263635,74469,24999
263636,74469,20077
263637,74469,24175
263638,74469,80
263639,74469,244
263640,74469,4727
263641,74469,476
345784,81807,6659
345785,81807,10500
345786,81807,31368
304385,78861,9296
304386,78861,592
304387,78861,2135
304388,78861,2139
304389,78861,2142
304390,78861,608
304391,78861,618
304392,78861,8555
304393,78861,622
304394,78861,7166
345787,81807,31369
245365,73450,19232
245366,73450,23490
245367,73450,23491
245368,73450,2850
245369,73450,2636
345788,81807,781
550050,99029,4352
550051,99029,29572
550052,99029,3685
345789,81807,782
247142,73675,23587
247143,73675,216
247144,73675,1049
247145,73675,219
247146,73675,222
345790,81807,787
345791,81807,670
345792,81807,542
345793,81807,3488
238387,72946,22891
238388,72946,22892
238389,72946,7133
345794,81807,1823
345795,81807,680
345796,81807,1832
345797,81807,1705
345798,81807,1707
345799,81807,302
345800,81807,13618
345801,81807,2888
248941,73841,23754
248942,73841,10205
248943,73841,10206
345802,81807,3145
345803,81807,3147
345804,81807,28881
345805,81807,5204
345806,81807,4566
345807,81807,31452
345808,81807,31453
345809,81807,31454
345810,81807,31455
345811,81807,31456
345812,81807,31457
345813,81807,31458
345814,81807,31459
345815,81807,31460
345816,81807,31461
269205,75933,4584
269882,76022,645
269883,76022,8840
269884,76022,8841
269885,76022,11402
249913,73967,1
249914,73967,4545
249915,73967,23812
249916,73967,23813
249917,73967,23814
249918,73967,4394
249919,73967,4046
249920,73967,243
249921,73967,244
249922,73967,345
249923,73967,346
249924,73967,5789
250170,74006,2059
250171,74006,23855
250172,74006,23856
250173,74006,23857
250174,74006,23858
250175,74006,2675
250176,74006,23860
345817,81807,31462
250177,74006,23861
250178,74006,23862
250179,74006,23863
250180,74006,23859
269886,76022,24462
269887,76022,6032
269888,76022,10518
269889,76022,24471
269890,76022,24473
269891,76022,24474
269892,76022,19234
269893,76022,25380
269894,76022,25381
269895,76022,25382
269896,76022,25383
269897,76022,25384
269898,76022,10533
269899,76022,25385
269900,76022,25386
345818,81807,31463
345819,81807,7789
345820,81807,7538
345821,81807,10485
345822,81807,2681
345823,81807,10491
345824,81807,15359
862115,130709,31050
862116,130709,31051
862117,130709,31053
862118,130709,31054
862119,130709,31058
862120,130709,6488
862121,130709,346
862122,130709,33119
261051,75081,11904
261052,75081,24832
261053,75081,24833
261054,75081,24831
261055,75081,7688
261056,75081,12173
261057,75081,20496
261058,75081,20886
261059,75081,5537
261060,75081,7633
261061,75081,7635
261062,75081,7638
261063,75081,7639
261064,75081,7643
261065,75081,24796
261066,75081,24797
261067,75081,24798
261068,75081,24799
261069,75081,24800
261070,75081,24801
261071,75081,24802
261072,75081,24803
261073,75081,24804
261074,75081,24805
261075,75081,24806
261076,75081,24807
261077,75081,24808
261078,75081,24809
261079,75081,24810
261080,75081,24811
261081,75081,24812
261082,75081,24813
261083,75081,24814
261084,75081,24815
261085,75081,24816
261086,75081,24817
261087,75081,24818
261088,75081,24819
261089,75081,24820
261090,75081,24821
261091,75081,24822
261092,75081,9335
261093,75081,24824
261094,75081,24825
261095,75081,24826
261096,75081,24827
261097,75081,24828
261098,75081,24829
261099,75081,24830
261100,75081,24823
418027,80321,1281
418028,80321,3342
418029,80321,282
418030,80321,284
418031,80321,3362
418032,80321,170
248162,72409,6405
248163,72409,10919
248164,72409,5320
248165,72409,22473
488309,92729,29709
488310,92729,39306
488311,92729,39307
248166,72409,22474
248167,72409,22475
248168,72409,22472
248169,72409,2063
248170,72409,7698
248171,72409,277
488312,92729,5520
488313,92729,39308
488314,92729,39309
488315,92729,39310
488316,92729,2964
488317,92729,282
488318,92729,1698
488319,92729,6098
488320,92729,6099
488321,92729,6100
488322,92729,3805
269901,76022,25387
269902,76022,25388
269903,76022,3502
269904,76022,2735
269905,76022,25389
269906,76022,25390
269907,76022,25391
269908,76022,11317
269909,76022,6200
269910,76022,11323
269911,76022,11325
269912,76022,11326
269913,76022,16829
269914,76022,1225
269915,76022,20175
269916,76022,1234
269917,76022,1619
269918,76022,2004
269919,76022,6100
269920,76022,2006
269921,76022,1621
269922,76022,12889
269923,76022,13530
269924,76022,986
269925,76022,993
269926,76022,5987
269927,76022,5992
269928,76022,5996
269929,76022,1266
269930,76022,1908
269931,76022,1279
238654,72914,288
238655,72914,2273
238656,72914,2274
238657,72914,804
238658,72914,900
238659,72914,292
238660,72914,2279
238661,72914,107
238662,72914,8590
238663,72914,1143
238664,72914,22783
250181,74011,3464
250182,74011,23576
250183,74011,1704
250184,74011,811
250185,74011,812
238674,72911,2273
238675,72911,2274
238676,72911,804
238677,72911,900
238678,72911,2279
238679,72911,107
238680,72911,8590
238681,72911,22830
238682,72911,121
250186,74011,10163
250187,74011,5689
250188,74011,23865
250189,74011,23866
250190,74011,23867
250191,74011,4419
250192,74011,8398
250193,74011,1104
250194,74011,2269
250195,74011,7520
250196,74011,22368
250197,74011,4324
250198,74011,3813
250199,74011,877
250200,74011,4339
250201,74011,9845
250202,74011,633
261101,75016,1798
261102,75016,10384
261103,75016,149
261104,75016,150
261105,75016,24727
261106,75016,24728
261107,75016,24729
261108,75016,24730
261109,75016,24731
261110,75016,24732
261111,75016,24733
261112,75016,24734
261113,75016,24735
261114,75016,294
261115,75016,14128
261116,75016,182
261117,75016,11075
261118,75016,11077
261119,75016,2122
261120,75016,2123
238716,72807,121
261121,75016,80
261122,75016,1105
261123,75016,731
261124,75016,2270
261125,75016,1257
261126,75016,10616
261127,75016,633
478522,82795,1664
478523,82795,1797
478524,82795,1669
478525,82795,4231
478526,82795,1672
478527,82795,4745
478528,82795,1674
478529,82795,3601
478530,82795,3604
478531,82795,18071
478532,82795,18073
478533,82795,4896
478534,82795,15150
265768,71369,2466
265769,71369,1070
265770,71369,111
265771,71369,80
265772,71369,1072
265773,71369,2135
265774,71369,2142
267476,75753,1313
267477,75753,23525
267478,75753,710
267479,75753,4683
267480,75753,108
267481,75753,25200
267482,75753,1937
267483,75753,114
267484,75753,25201
478535,82795,1327
478536,82795,3374
727339,115574,11496
727340,115574,106
727341,115574,107
478537,82795,5038
478538,82795,1340
478539,82795,1343
478540,82795,4416
478541,82795,9537
269219,75940,25344
269220,75940,15710
269221,75940,9355
269222,75940,1709
269223,75940,5204
269224,75940,790
269225,75940,792
269226,75940,25340
269227,75940,25341
269228,75940,25342
269229,75940,25343
478542,82795,4418
478543,82795,3267
478544,82795,9539
478545,82795,455
478546,82795,32456
478547,82795,199
478548,82795,200
478549,82795,1607
478550,82795,204
478551,82795,15565
463360,90358,5235
330785,80897,322
330786,80897,739
330787,80897,741
330788,80897,744
330789,80897,1480
330790,80897,747
463361,90358,37548
463362,90358,37547
463363,90358,37549
272034,76234,15503
272035,76234,12179
272036,76234,25653
272037,76234,25654
272038,76234,25655
272039,76234,25656
272040,76234,25657
272041,76234,25658
272042,76234,25659
272043,76234,25660
272044,76234,25661
272045,76234,25662
272046,76234,25663
272047,76234,25664
272048,76234,25665
272049,76234,25666
272050,76234,25667
272051,76234,25668
272052,76234,25669
272053,76234,25670
272054,76234,25671
272055,76234,25672
272056,76234,25673
272057,76234,25674
272058,76234,25675
272059,76234,25676
272060,76234,25677
272061,76234,25678
272062,76234,25679
272063,76234,25680
272064,76234,25681
272065,76234,25682
272066,76234,11611
272067,76234,3808
272068,76234,17764
272069,76234,20335
272070,76234,17780
272071,76234,17781
272072,76234,17783
280913,76884,5537
280914,76884,22468
280915,76884,4133
550053,99029,1831
396901,83784,14338
396902,83784,14340
396903,83784,14344
396904,83784,14345
396905,83784,14350
396906,83784,14356
396907,83784,2071
396908,83784,14361
396909,83784,12826
396910,83784,5787
396911,83784,1059
396912,83784,7588
396913,83784,2476
396914,83784,6198
396915,83784,2744
396916,83784,2746
396917,83784,14012
396918,83784,2751
396919,83784,2752
396920,83784,26303
396921,83784,706
550054,99029,3144
550055,99029,42954
550056,99029,971
550057,99029,42955
550058,99029,811
550059,99029,1873
550060,99029,1813
550061,99029,6617
550062,99029,1147
452937,89287,36960
452938,89287,36961
280916,76884,2150
280917,76884,711
280918,76884,19528
280919,76884,11465
280920,76884,8970
280921,76884,7721
280922,76884,8965
280923,76884,11469
280924,76884,1390
280925,76884,8592
280926,76884,11089
280927,76884,952
280928,76884,988
280929,76884,10045
238996,70486,1664
238997,70486,11265
238998,70486,1669
238999,70486,1798
239000,70486,1671
239001,70486,1672
239002,70486,16781
239003,70486,12944
239004,70486,3601
239005,70486,3604
239006,70486,10010
239007,70486,16550
239008,70486,6700
239009,70486,1327
239010,70486,731
239011,70486,1340
239012,70486,5694
239013,70486,3267
239014,70486,1604
239015,70486,196
239016,70486,9539
239017,70486,1607
239018,70486,199
239019,70486,1610
239020,70486,204
239021,70486,3277
239022,70486,1102
239023,70486,20827
239024,70486,20822
239025,70486,20823
239026,70486,20824
239027,70486,20825
239028,70486,20826
239029,70486,1371
239030,70486,1113
239031,70486,20829
239032,70486,2270
239033,70486,3679
239034,70486,20832
239035,70486,20833
239036,70486,20834
239037,70486,20828
239038,70486,20831
239039,70486,2271
239040,70486,20830
239041,70486,2151
239042,70486,20713
239043,70486,1646
239044,70486,4222
452939,89287,36962
452940,89287,16938
452941,89287,36151
452942,89287,20504
452943,89287,36956
452944,89287,36957
452945,89287,36958
452946,89287,36959
478552,82795,205
478553,82795,1357
478554,82795,32457
478555,82795,1105
478556,82795,1106
478557,82795,203
478558,82795,1102
478559,82795,1109
478560,82795,10460
330791,80897,1968
330792,80897,752
330793,80897,1492
330794,80897,30427
330795,80897,30428
330796,80897,30429
330797,80897,414
376180,83486,670
376181,83486,7538
376182,83486,679
376183,83486,12847
376184,83486,32561
376185,83486,1842
376186,83486,15038
376187,83486,9152
376188,83486,5314
376189,83486,710
376190,83486,2889
376191,83486,755
376192,83486,32889
376193,83486,97
376194,83486,615
376195,83486,9832
376196,83486,6888
376197,83486,5482
376198,83486,32877
376199,83486,32878
376200,83486,32879
376201,83486,32880
376202,83486,32881
376203,83486,32882
376204,83486,32883
376205,83486,32884
376206,83486,32885
376207,83486,32886
376208,83486,32887
376209,83486,32888
376210,83486,2669
376211,83486,32890
376212,83486,32891
376213,83486,32892
478561,82795,2268
478562,82795,2270
478563,82795,2271
478564,82795,10466
478565,82795,15202
478566,82795,18530
478567,82795,2151
478568,82795,12905
478569,82795,1646
478570,82795,250
478571,82795,252
239122,71401,1258
239123,71401,6443
239124,71401,6446
239125,71401,1646
239126,71401,4753
239127,71401,21558
239128,71401,21657
239129,71401,21658
239130,71401,21659
239131,71401,21660
239132,71401,6142
239133,73001,22538
239134,73001,22540
239135,73001,22541
239136,73001,14094
239137,73001,22543
239138,73001,14098
239139,73001,3603
239140,73001,14100
239141,73001,14101
239142,73001,14104
239143,73001,22940
239144,73001,22941
239145,73001,22942
239146,73001,287
239147,73001,22943
239148,73001,4159
239149,73001,1344
239150,73001,18763
239151,73001,205
239152,73001,18766
239153,73001,18767
239154,73001,18768
239155,73001,18769
239156,73001,4179
239157,73001,241
239158,73001,884
239159,73001,4727
239160,72998,22932
239161,72998,789
239162,72998,22933
239163,72998,1045
239164,72998,22937
239165,72998,22938
239166,72998,22939
239167,72998,1053
239168,72998,1064
239169,72998,2472
239170,72998,2476
239171,72998,2477
239172,72998,4911
239173,72998,4915
239174,72998,2484
239175,72998,2485
239176,72998,4920
239177,72998,2499
239178,72998,2769
239179,72998,12886
239180,72998,1761
239181,72998,1765
239182,72998,2025
239183,72994,22930
239184,72994,22931
239185,72994,22932
239186,72994,789
239187,72994,22933
239188,72994,22935
239189,72994,22936
239190,72994,22934
239191,72994,1045
239192,72994,1053
239193,72994,1054
239194,72994,1064
239195,72994,2472
239196,72994,2476
239197,72994,2477
239198,72994,4911
239199,72994,4915
239200,72994,2484
239201,72994,2485
239202,72994,2499
239203,72994,2769
239204,72994,2770
239205,72994,1761
239206,72994,2025
239207,55924,5120
239208,55924,5121
239209,55924,5122
239210,55924,5522
239211,55924,789
239212,55924,794
239213,55924,2768
239214,55924,5106
239215,55924,5476
239216,55924,5100
239217,55924,5485
239218,55924,5101
239219,55924,5103
239220,55924,5104
239221,55924,5105
239222,55924,5102
239223,55924,5107
239224,55924,5108
239225,55924,5109
239226,55924,5110
239227,55924,5111
239228,55924,5112
239229,55924,5113
239230,55924,5114
239231,55924,5115
239232,55924,5116
239233,55924,5117
239234,55924,5118
239235,55924,5119
488323,92729,1271
488324,92729,2041
488325,92729,25851
488326,92729,18686
491465,93074,3232
491466,93074,1315
491467,93074,1796
491468,93074,5503
491469,93074,16939
491470,93074,12
491471,93074,28045
491472,93074,15599
491473,93074,15
491474,93074,31249
491475,93074,16623
491476,93074,39476
491477,93074,39477
491478,93074,377
267485,75756,464
267486,75756,3556
267487,75756,277
268476,75539,24595
268477,75539,25270
268478,75539,25271
268479,75539,25272
268480,75539,25273
268481,75539,25274
268482,75539,25275
268483,75539,25276
268484,75539,25277
268485,75539,446
268486,75539,25152
268487,75539,25153
268488,75539,25154
268489,75539,19909
268490,75539,1368
268491,75539,357
268492,75539,359
268493,75539,7665
268494,75539,754
268495,75539,2684
392364,83937,2442
392365,83937,7062
392366,83937,792
392367,83937,794
392368,83937,1692
392369,83937,543
239308,73015,1248
239309,73015,1281
239310,73015,3362
239311,73015,6202
239312,73015,6121
239313,73015,988
239314,73015,2124
239315,73015,22957
239316,73015,22956
239317,73015,3342
239318,73015,978
239319,73015,980
239320,73015,986
239321,73015,284
265795,74600,5504
265796,74600,12546
265797,74600,645
265798,74600,8330
265799,74600,24333
265800,74600,24334
265801,74600,1933
265802,74600,24337
265803,74600,1938
265804,74600,24338
265805,74600,24339
265806,74600,24340
265807,74600,14742
265808,74600,282
265809,74600,283
239347,73049,9370
239348,73049,17182
239349,73049,22958
239350,73049,22959
239351,73049,22960
239352,73049,22961
239353,73049,22962
239354,73049,308
239355,73049,8372
239356,73049,1593
239357,73049,319
239358,73049,9152
239359,73049,833
239360,73049,323
239361,73049,9162
239362,73049,207
239363,73049,593
239364,73049,209
239365,73049,730
239366,73049,606
239367,73049,612
239368,73049,123
239369,73049,122
239370,73049,14331
239371,73049,124
247181,73684,23646
392370,83937,8097
392371,83937,8099
392372,83937,677
392373,83937,679
392374,83937,1838
265810,74600,6428
265811,74600,284
265812,74600,2339
265813,74600,21810
265814,74600,948
265815,74600,2613
265816,74600,1467
265817,74600,11325
265818,74600,1093
265819,74600,7368
265820,74600,14024
265821,74600,7375
265822,74600,6098
265823,74600,7380
265824,74600,2005
590168,102819,29702
590169,102819,6691
590170,102819,4131
392375,83937,33337
392376,83937,33338
392377,83937,33339
239404,69775,7424
239405,69775,7427
