Deleted,Campaign ID,Campaign Type,Advertiser ID,Created At,Updated At,Disabled,Account ID,Filter Type
,85279,NATIVE,29837,2021-01-14T16:24:09.228374+03:30,2021-01-15T11:10:07.034611+03:30,false,cyMcOSXT,KEYWORD
,85273,NATIVE,29876,2021-01-14T14:21:51.527475+03:30,2021-02-07T22:20:12.176126+03:30,false,Vshg1mua,KEYWORD
,85269,NATIVE,3766,2021-01-14T13:52:06.298615+03:30,2021-01-14T14:13:11.878635+03:30,false,eRF3iznC,KEYWORD
,85267,NATIVE,19099,2021-01-14T13:48:17.553221+03:30,2021-01-14T13:48:17.553259+03:30,false,WDAUT2vF,KEYWORD
,85262,BANNER,18016,2021-01-14T13:25:57.014838+03:30,2021-01-16T16:59:45.708392+03:30,false,wDQZULQp,KEYWORD
,85260,NATIVE,6891,2021-01-14T13:18:45.703134+03:30,2021-01-14T13:18:45.703167+03:30,false,8AVjzhcD,KEYWORD
,85250,BANNER,11723,2021-01-14T12:16:15.914667+03:30,2021-03-09T14:53:56.68398+03:30,false,8iJSocXq,KEYWORD
,85240,NATIVE,29987,2021-01-14T11:30:08.737227+03:30,2021-01-14T11:30:08.737263+03:30,false,Egeb4YMe,KEYWORD
,85233,NATIVE,841,2021-01-14T11:10:11.557817+03:30,2021-01-22T17:29:43.186732+03:30,false,Oh8zI6jA,KEYWORD
,85231,NATIVE,4818,2021-01-14T11:01:37.22426+03:30,2021-01-14T11:01:37.224306+03:30,false,MQaFcNg5,KEYWORD
,85223,NATIVE,29837,2021-01-14T10:38:16.258275+03:30,2021-01-17T00:32:34.333864+03:30,false,cyMcOSXT,KEYWORD
,85222,BANNER,27121,2021-01-14T10:37:55.459399+03:30,2021-01-15T11:40:47.640213+03:30,false,5U6p0Jjv,KEYWORD
,85209,BANNER,7170,2021-01-14T10:02:17.880263+03:30,2021-02-13T10:26:43.47796+03:30,false,WSK02JUC,KEYWORD
,85194,NATIVE,30016,2021-01-14T01:36:28.941572+03:30,2021-01-14T01:36:28.941614+03:30,false,V9a7DllY,KEYWORD
,85190,BANNER,29197,2021-01-13T23:39:54.49579+03:30,2021-01-14T16:49:11.279097+03:30,false,aigUxr2s,KEYWORD
,85169,BANNER,29630,2021-01-13T21:47:14.392858+03:30,2021-01-20T09:58:45.402144+03:30,false,9aafFXHh,KEYWORD
,85168,BANNER,29946,2021-01-13T21:41:34.243468+03:30,2021-01-15T11:24:51.426419+03:30,false,GCSy1PIU,KEYWORD
,85163,BANNER,24315,2021-01-13T20:41:23.318249+03:30,2021-01-13T20:41:23.318297+03:30,false,KgVo3f5O,KEYWORD
,85156,NATIVE,19463,2021-01-13T20:13:46.120898+03:30,2021-01-13T20:29:06.641191+03:30,false,fqMkZuDK,KEYWORD
,85155,NATIVE,19463,2021-01-13T20:10:51.223732+03:30,2021-01-13T20:10:51.223774+03:30,false,fqMkZuDK,KEYWORD
,85153,NATIVE,29999,2021-01-13T20:01:46.963564+03:30,2021-02-06T08:03:21.615292+03:30,false,dJZ6qCyG,KEYWORD
,85152,BANNER,19463,2021-01-13T19:52:58.229431+03:30,2021-01-13T19:52:58.229465+03:30,false,fqMkZuDK,KEYWORD
,85149,NATIVE,24652,2021-01-13T19:14:38.244044+03:30,2021-01-22T23:16:32.262957+03:30,false,FgltrAB2,KEYWORD
,85141,NATIVE,19174,2021-01-13T18:29:52.627397+03:30,2021-01-18T15:08:18.581228+03:30,false,euTY37C2,KEYWORD
,85128,NATIVE,29877,2021-01-13T17:52:54.12244+03:30,2021-01-13T17:52:54.122477+03:30,false,oWJCpTsk,KEYWORD
,85125,NATIVE,29314,2021-01-13T17:34:37.685801+03:30,2021-01-13T17:34:37.685834+03:30,false,kxNxL4th,KEYWORD
,85124,NATIVE,29987,2021-01-13T17:31:30.703826+03:30,2021-01-13T17:31:30.703868+03:30,false,Egeb4YMe,KEYWORD
,85113,NATIVE,15513,2021-01-13T16:47:33.100749+03:30,2021-01-13T16:47:33.100792+03:30,false,sBoAu0mx,KEYWORD
,85112,BANNER,29950,2021-01-13T16:42:25.72987+03:30,2021-01-13T16:42:25.729899+03:30,false,zdj7DIhX,KEYWORD
,85110,NATIVE,22483,2021-01-13T16:38:55.516124+03:30,2021-01-13T16:38:55.516184+03:30,false,kTVSDq1d,KEYWORD
,85097,NATIVE,29981,2021-01-13T16:02:30.490772+03:30,2021-01-13T16:02:30.490803+03:30,false,4pBs0Wmm,KEYWORD
,85088,NATIVE,29946,2021-01-13T15:51:24.4771+03:30,2021-01-15T11:25:22.07201+03:30,false,GCSy1PIU,KEYWORD
,85085,NATIVE,14176,2021-01-13T15:45:00.926825+03:30,2021-01-13T15:45:00.926863+03:30,false,iG1buBFM,KEYWORD
,85082,NATIVE,29980,2021-01-13T15:39:55.987333+03:30,2021-01-13T15:39:55.987363+03:30,false,qV08voxL,KEYWORD
,85076,NATIVE,14825,2021-01-13T15:31:17.38086+03:30,2021-01-13T15:31:17.380918+03:30,false,4y9VRzJh,KEYWORD
,85073,BANNER,875,2021-01-13T15:27:50.487318+03:30,2021-01-15T09:29:52.358018+03:30,false,uIwe4wkd,KEYWORD
,85067,NATIVE,26615,2021-01-13T15:22:27.885157+03:30,2021-01-13T16:47:51.683025+03:30,false,YGDrYdO2,KEYWORD
,85060,NATIVE,875,2021-01-13T15:12:47.252861+03:30,2021-01-13T23:31:48.336808+03:30,false,uIwe4wkd,KEYWORD
,85052,NATIVE,29560,2021-01-13T15:08:57.593232+03:30,2021-01-13T15:08:57.593267+03:30,false,LzN7jT7g,KEYWORD
,85049,NATIVE,29407,2021-01-13T15:05:43.282951+03:30,2021-02-13T10:08:25.886559+03:30,false,KcX7HQr5,KEYWORD
,85044,NATIVE,29407,2021-01-13T14:58:31.504272+03:30,2021-02-13T10:09:17.812709+03:30,false,KcX7HQr5,KEYWORD
,85034,BANNER,12287,2021-01-13T14:36:54.721511+03:30,2021-01-13T14:36:54.721548+03:30,false,zxCYrCVT,KEYWORD
,85033,NATIVE,28621,2021-01-13T14:36:28.724265+03:30,2021-02-14T18:02:58.222521+03:30,false,xxiuMqog,KEYWORD
,85032,NATIVE,12287,2021-01-13T14:35:57.33534+03:30,2021-01-13T14:35:57.335371+03:30,false,zxCYrCVT,KEYWORD
,85031,BANNER,12287,2021-01-13T14:34:00.692359+03:30,2021-01-13T14:34:00.692391+03:30,false,zxCYrCVT,KEYWORD
,85030,BANNER,14176,2021-01-13T14:33:04.866707+03:30,2021-01-13T14:34:28.420353+03:30,false,iG1buBFM,KEYWORD
,85025,NATIVE,29971,2021-01-13T14:27:57.109677+03:30,2021-01-13T14:27:57.109718+03:30,false,NQrFf3vv,KEYWORD
,85020,BANNER,22816,2021-01-13T14:21:52.197612+03:30,2021-01-13T14:22:41.184587+03:30,false,MHl2a8Ww,KEYWORD
,85018,NATIVE,11298,2021-01-13T14:20:54.112278+03:30,2021-01-18T10:41:39.97338+03:30,false,aN80xQsm,KEYWORD
,85017,NATIVE,29950,2021-01-13T14:18:26.061651+03:30,2021-01-15T10:59:20.756327+03:30,false,zdj7DIhX,KEYWORD
,85016,NATIVE,11298,2021-01-13T14:15:43.235791+03:30,2021-01-18T10:41:17.381054+03:30,false,aN80xQsm,KEYWORD
,85006,NATIVE,23636,2021-01-13T13:47:52.437611+03:30,2021-06-27T14:57:23.52027+04:30,false,GV5EVMSW,KEYWORD
,84989,BANNER,24943,2021-01-13T12:47:40.950069+03:30,2021-01-26T12:29:59.476883+03:30,false,6ivF5qf2,KEYWORD
,84981,NATIVE,23636,2021-01-13T12:24:59.454046+03:30,2021-06-27T14:57:38.049267+04:30,false,GV5EVMSW,KEYWORD
,84976,NATIVE,28918,2021-01-13T12:05:59.92099+03:30,2021-01-13T12:05:59.92103+03:30,false,hJUBhgaK,KEYWORD
,84963,NATIVE,23636,2021-01-13T11:40:51.144629+03:30,2021-05-11T11:44:13.708002+04:30,false,GV5EVMSW,KEYWORD
,84956,NATIVE,27107,2021-01-13T11:25:29.234811+03:30,2021-01-14T11:31:44.019832+03:30,false,yoMqj7MP,KEYWORD
,84946,NATIVE,11517,2021-01-13T10:58:13.210713+03:30,2021-01-13T10:58:13.210774+03:30,false,My8eBpnb,KEYWORD
,84945,NATIVE,27107,2021-01-13T10:55:06.025566+03:30,2021-01-13T10:55:06.025596+03:30,false,yoMqj7MP,KEYWORD
,84933,NATIVE,26678,2021-01-13T10:34:10.226911+03:30,2021-01-22T20:56:19.64035+03:30,false,TrI4vAcf,KEYWORD
,84932,NATIVE,26678,2021-01-13T10:32:23.726878+03:30,2021-01-24T07:39:18.04142+03:30,false,TrI4vAcf,KEYWORD
,84925,NATIVE,29899,2021-01-13T09:56:59.711212+03:30,2021-02-27T18:19:17.002442+03:30,false,GHkQD8tB,KEYWORD
,84924,NATIVE,25939,2021-01-13T09:56:52.057644+03:30,2021-01-13T09:56:52.057673+03:30,false,xVHsBQ8k,KEYWORD
,84916,NATIVE,29953,2021-01-13T09:06:56.059459+03:30,2021-01-14T07:36:00.396223+03:30,false,eiakN6MC,KEYWORD
,84907,NATIVE,29295,2021-01-12T23:39:50.52658+03:30,2021-01-12T23:39:50.526631+03:30,false,TsTsVRw5,KEYWORD
,84903,NATIVE,29946,2021-01-12T23:20:45.867791+03:30,2021-01-12T23:20:45.867833+03:30,false,GCSy1PIU,KEYWORD
,84899,NATIVE,28875,2021-01-12T22:16:29.35199+03:30,2021-01-12T22:16:29.352019+03:30,false,pWVJYgns,KEYWORD
,84879,NATIVE,28098,2021-01-12T17:56:32.857237+03:30,2021-01-12T21:36:55.500928+03:30,false,eRzq0kVw,KEYWORD
,84873,BANNER,29931,2021-01-12T17:27:51.022581+03:30,2021-07-24T14:48:58.199064+04:30,false,JxM6hTQ5,KEYWORD
,84851,NATIVE,11629,2021-01-12T16:37:11.800878+03:30,2021-01-12T16:37:11.800908+03:30,false,fuXARI3t,KEYWORD
,84848,NATIVE,29766,2021-01-12T16:28:58.181818+03:30,2021-02-03T02:36:58.702903+03:30,false,5zH9RoFb,KEYWORD
,84847,NATIVE,18300,2021-01-12T16:28:54.105277+03:30,2021-02-01T18:48:01.630711+03:30,false,RJKwxVYx,KEYWORD
,84846,NATIVE,22521,2021-01-12T16:27:51.807416+03:30,2021-01-19T23:23:24.444113+03:30,false,DKv7MvtE,KEYWORD
,84843,NATIVE,22521,2021-01-12T16:21:14.934475+03:30,2021-01-19T23:23:45.825964+03:30,false,DKv7MvtE,KEYWORD
,84834,NATIVE,19878,2021-01-12T15:53:03.561095+03:30,2021-01-12T15:59:15.441706+03:30,false,JJGq5WRL,KEYWORD
,84832,NATIVE,19325,2021-01-12T15:39:49.717473+03:30,2021-04-10T14:31:48.416304+04:30,false,5XP0kt0r,KEYWORD
,84825,BANNER,29800,2021-01-12T15:06:31.409136+03:30,2021-02-12T14:02:01.135492+03:30,false,I3SEyAQ3,KEYWORD
,84823,BANNER,29921,2021-01-12T15:05:14.419114+03:30,2021-07-21T10:45:53.800737+04:30,false,B9TfYBjO,KEYWORD
,84819,NATIVE,27107,2021-01-12T14:56:05.560043+03:30,2021-01-12T14:56:05.560083+03:30,false,yoMqj7MP,KEYWORD
,84794,NATIVE,8629,2021-01-12T14:08:06.716308+03:30,2021-01-16T13:27:31.915945+03:30,false,L6VmzPci,KEYWORD
,84788,NATIVE,17588,2021-01-12T13:48:57.218962+03:30,2021-01-12T13:48:57.219+03:30,false,LPejMVK9,KEYWORD
,84781,NATIVE,28115,2021-01-12T13:23:56.137566+03:30,2021-03-15T08:33:06.576047+03:30,false,3Bx1YOqt,KEYWORD
,84774,BANNER,28451,2021-01-12T13:11:10.83734+03:30,2021-01-13T11:08:55.119953+03:30,false,AzAIplaz,KEYWORD
,84772,BANNER,24512,2021-01-12T13:10:15.084577+03:30,2021-01-26T11:20:58.147528+03:30,false,n63WnFMY,KEYWORD
,84766,BANNER,29815,2021-01-12T12:46:49.721551+03:30,2021-01-12T12:55:51.518589+03:30,false,qB23Numa,KEYWORD
,84761,NATIVE,19050,2021-01-12T12:03:00.213867+03:30,2021-02-18T15:59:06.887263+03:30,false,DeL3Ayt7,KEYWORD
,84757,BANNER,23663,2021-01-12T11:52:18.399245+03:30,2021-01-12T12:44:22.063715+03:30,false,gSOAhPZ8,KEYWORD
,84748,NATIVE,25125,2021-01-12T11:04:24.682535+03:30,2021-01-12T19:23:46.726522+03:30,false,rOOZotXi,KEYWORD
,84740,NATIVE,29815,2021-01-12T10:44:43.129634+03:30,2021-01-13T20:43:25.321707+03:30,false,qB23Numa,KEYWORD
,84730,NATIVE,29815,2021-01-12T10:01:08.927262+03:30,2021-01-13T20:44:40.372064+03:30,false,qB23Numa,KEYWORD
,84723,NATIVE,29586,2021-01-12T09:35:15.206427+03:30,2021-01-12T12:10:26.498206+03:30,false,Dg2inhkm,KEYWORD
,84715,NATIVE,21436,2021-01-12T08:32:59.043937+03:30,2021-01-12T08:32:59.04404+03:30,false,B8CN0STW,KEYWORD
,84713,NATIVE,29876,2021-01-12T04:03:23.474529+03:30,2021-02-07T22:20:19.652116+03:30,false,Vshg1mua,KEYWORD
,84710,NATIVE,28580,2021-01-12T01:55:22.275047+03:30,2021-01-17T19:15:35.871041+03:30,false,rrHbMC5L,KEYWORD
,84709,NATIVE,29876,2021-01-12T01:27:31.636607+03:30,2021-02-07T22:20:33.201663+03:30,false,Vshg1mua,KEYWORD
,84702,NATIVE,28580,2021-01-12T00:12:21.585484+03:30,2021-01-12T00:12:21.585518+03:30,false,rrHbMC5L,KEYWORD
,84689,NATIVE,21174,2021-01-11T22:02:56.272218+03:30,2021-01-11T22:02:56.272256+03:30,false,EbJmMQVq,KEYWORD
,84688,NATIVE,29888,2021-01-11T21:58:15.821702+03:30,2021-01-12T11:07:20.024424+03:30,false,38mwaZyn,KEYWORD
,84685,BANNER,8523,2021-01-11T21:38:17.208984+03:30,2021-01-12T13:13:10.208863+03:30,false,27LVjG2M,KEYWORD
,84682,NATIVE,18969,2021-01-11T21:15:05.717599+03:30,2021-01-16T15:00:31.805766+03:30,false,A4NaNKC2,KEYWORD
,84677,BANNER,29177,2021-01-11T21:03:45.581561+03:30,2021-01-23T11:16:41.674938+03:30,false,mUr7wXdj,KEYWORD
,84669,NATIVE,29882,2021-01-11T19:02:53.676848+03:30,2021-01-11T19:02:53.676881+03:30,false,lH2KsdZD,KEYWORD
,84660,NATIVE,29800,2021-01-11T17:34:23.681687+03:30,2021-02-13T09:08:25.260274+03:30,false,I3SEyAQ3,KEYWORD
,84659,NATIVE,29560,2021-01-11T17:22:50.90591+03:30,2021-01-19T00:25:59.7946+03:30,false,LzN7jT7g,KEYWORD
,84656,NATIVE,29878,2021-01-11T17:07:27.545087+03:30,2021-01-11T17:07:27.545119+03:30,false,qtVKs7O4,KEYWORD
,84648,NATIVE,29875,2021-01-11T16:32:48.141491+03:30,2021-01-12T16:24:42.970111+03:30,false,XsbsuRNC,KEYWORD
,84636,BANNER,25649,2021-01-11T16:04:00.157621+03:30,2021-01-11T16:04:00.157657+03:30,false,xIyiJUcC,KEYWORD
,84629,NATIVE,29171,2021-01-11T15:49:57.367585+03:30,2021-01-11T15:49:57.367622+03:30,false,2lWRn6ln,KEYWORD
,84628,NATIVE,21875,2021-01-11T15:49:55.178458+03:30,2021-01-11T15:49:55.178488+03:30,false,RbIcXQa4,KEYWORD
,84623,BANNER,24753,2021-01-11T15:40:24.474467+03:30,2021-01-11T15:40:24.474497+03:30,false,Wu2rLZDv,KEYWORD
,84621,NATIVE,29873,2021-01-11T15:39:39.565921+03:30,2021-01-11T15:39:39.565959+03:30,false,uvfxCabp,KEYWORD
,84617,BANNER,29710,2021-01-11T15:31:19.432049+03:30,2021-01-12T10:39:03.610784+03:30,false,mhPQ14bC,KEYWORD
,84609,BANNER,29869,2021-01-11T15:04:34.835719+03:30,2021-01-11T15:04:34.835752+03:30,false,mjxHlx0q,KEYWORD
,84600,BANNER,14314,2021-01-11T14:41:36.486146+03:30,2021-01-11T14:41:36.486214+03:30,false,G5uTVVAB,KEYWORD
,84598,NATIVE,5584,2021-01-11T14:39:03.886949+03:30,2021-01-14T16:03:38.36139+03:30,false,0HVTtNaJ,KEYWORD
,84595,NATIVE,14314,2021-01-11T14:38:18.104148+03:30,2021-01-11T14:38:18.104192+03:30,false,G5uTVVAB,KEYWORD
,84581,NATIVE,16866,2021-01-11T14:01:40.948799+03:30,2021-07-25T10:16:19.979098+04:30,false,fn3pIQbb,KEYWORD
,84578,NATIVE,29503,2021-01-11T13:56:07.946695+03:30,2021-01-15T20:47:01.799466+03:30,false,KDfyrNDS,KEYWORD
,84576,NATIVE,16866,2021-01-11T13:54:26.978589+03:30,2021-05-31T12:46:15.979917+04:30,false,fn3pIQbb,KEYWORD
,84574,NATIVE,29503,2021-01-11T13:53:19.415811+03:30,2021-01-15T20:47:21.28913+03:30,false,KDfyrNDS,KEYWORD
,84573,NATIVE,16866,2021-01-11T13:53:00.4929+03:30,2021-02-13T17:05:19.361948+03:30,false,fn3pIQbb,KEYWORD
,84571,NATIVE,16866,2021-01-11T13:51:42.875523+03:30,2021-05-31T12:16:36.05877+04:30,false,fn3pIQbb,KEYWORD
,84567,NATIVE,24785,2021-01-11T13:47:56.934879+03:30,2021-01-11T16:18:52.938566+03:30,false,jzHJEJiu,KEYWORD
,84558,BANNER,6426,2021-01-11T13:25:38.257202+03:30,2021-06-15T14:57:12.951893+04:30,false,IgecZiAm,KEYWORD
,84540,NATIVE,20617,2021-01-11T12:51:39.918743+03:30,2021-02-06T11:37:07.480533+03:30,false,dzkETYDd,KEYWORD
,84539,NATIVE,14924,2021-01-11T12:51:22.260026+03:30,2021-01-13T22:07:42.079737+03:30,false,pu13bFDb,KEYWORD
,84538,NATIVE,29158,2021-01-11T12:51:11.914882+03:30,2021-01-11T12:51:11.914916+03:30,false,OrvEWN8L,KEYWORD
,84537,NATIVE,20617,2021-01-11T12:49:50.735891+03:30,2021-02-06T13:34:15.241412+03:30,false,dzkETYDd,KEYWORD
,84528,NATIVE,29158,2021-01-11T12:28:55.828645+03:30,2021-01-11T12:28:55.828672+03:30,false,OrvEWN8L,KEYWORD
,84527,NATIVE,29158,2021-01-11T12:27:24.004977+03:30,2021-01-11T12:27:51.078897+03:30,false,OrvEWN8L,KEYWORD
,84514,BANNER,4987,2021-01-11T12:01:34.69826+03:30,2021-01-11T12:01:34.698299+03:30,false,qoHdXSYW,KEYWORD
,84506,NATIVE,29605,2021-01-11T11:47:46.785463+03:30,2021-01-11T11:47:46.785499+03:30,false,T81IOckV,KEYWORD
,84505,NATIVE,20393,2021-01-11T11:40:08.415265+03:30,2021-01-23T02:39:50.164104+03:30,false,Yj2CECiV,KEYWORD
,84497,NATIVE,24611,2021-01-11T11:34:02.409349+03:30,2021-01-11T11:34:02.409377+03:30,false,zUR93TsC,KEYWORD
,84495,NATIVE,20393,2021-01-11T11:31:49.852675+03:30,2021-01-23T02:40:26.888386+03:30,false,Yj2CECiV,KEYWORD
,84494,NATIVE,24611,2021-01-11T11:31:36.617524+03:30,2021-01-30T11:27:47.714564+03:30,false,zUR93TsC,KEYWORD
,84493,NATIVE,29710,2021-01-11T11:28:22.368309+03:30,2021-01-13T09:05:01.897635+03:30,false,mhPQ14bC,KEYWORD
,84492,NATIVE,12316,2021-01-11T11:27:18.182148+03:30,2021-03-30T10:51:18.784341+04:30,false,WCfGpzsf,KEYWORD
,84481,NATIVE,12316,2021-01-11T11:11:12.974719+03:30,2021-01-11T13:55:54.915576+03:30,false,WCfGpzsf,KEYWORD
,84477,NATIVE,8629,2021-01-11T11:00:09.537544+03:30,2021-01-12T02:29:58.342135+03:30,false,L6VmzPci,KEYWORD
,84457,BANNER,18309,2021-01-11T09:56:21.301553+03:30,2021-01-11T09:56:21.301593+03:30,false,jtfeS28p,KEYWORD
,84453,NATIVE,23636,2021-01-11T09:41:45.651906+03:30,2021-05-11T11:44:49.163529+04:30,false,GV5EVMSW,KEYWORD
,84452,NATIVE,29838,2021-01-11T09:36:25.077344+03:30,2021-01-11T09:36:25.077387+03:30,false,5xaf7rLi,KEYWORD
,84451,NATIVE,13447,2021-01-11T09:04:23.770322+03:30,2021-01-20T10:46:14.816651+03:30,false,uhLpkEA1,KEYWORD
,84449,NATIVE,29835,2021-01-11T08:37:18.902503+03:30,2021-01-11T08:37:18.902538+03:30,false,56NIJNSh,KEYWORD
,84447,NATIVE,302,2021-01-11T05:53:51.617011+03:30,2021-02-04T13:17:13.632579+03:30,false,B3gKoF3P,KEYWORD
,84446,NATIVE,29833,2021-01-11T05:33:42.120752+03:30,2021-01-13T00:01:05.226096+03:30,false,DH7TzeP2,KEYWORD
,84445,BANNER,28766,2021-01-11T04:19:16.849012+03:30,2021-02-04T13:16:13.985339+03:30,false,5ZUr3gsL,KEYWORD
,84438,NATIVE,27745,2021-01-11T00:48:46.960042+03:30,2021-01-11T00:49:44.548625+03:30,false,gMP0VpFd,KEYWORD
,84432,NATIVE,24611,2021-01-10T22:32:15.097522+03:30,2021-01-26T22:39:59.249241+03:30,false,zUR93TsC,KEYWORD
,84430,NATIVE,29703,2021-01-10T22:16:55.515923+03:30,2021-01-10T22:16:55.515974+03:30,false,eIpdimen,KEYWORD
,84413,NATIVE,27663,2021-01-10T19:35:17.758449+03:30,2021-01-11T17:26:29.877712+03:30,false,HYnWyDjj,KEYWORD
,84410,NATIVE,29815,2021-01-10T18:59:58.619938+03:30,2021-01-13T12:52:49.023765+03:30,false,qB23Numa,KEYWORD
,84403,BANNER,25772,2021-01-10T18:28:05.188582+03:30,2021-01-10T21:07:05.375953+03:30,false,7tO3JPgW,KEYWORD
,84397,NATIVE,19325,2021-01-10T18:05:25.853628+03:30,2021-03-16T16:06:33.190071+03:30,false,5XP0kt0r,KEYWORD
,84385,NATIVE,29202,2021-01-10T17:28:19.550909+03:30,2021-01-11T09:10:59.062313+03:30,false,Bt0bRgY3,KEYWORD
,84375,NATIVE,21174,2021-01-10T16:55:32.44371+03:30,2021-06-06T02:22:03.265068+04:30,false,EbJmMQVq,KEYWORD
,84361,BANNER,15300,2021-01-10T15:57:46.341497+03:30,2021-01-12T15:01:57.426081+03:30,false,d7JqsUqZ,KEYWORD
,84358,NATIVE,25715,2021-01-10T15:51:14.923434+03:30,2021-01-10T15:51:14.923463+03:30,false,BtMlqxQZ,KEYWORD
,84357,NATIVE,25715,2021-01-10T15:50:07.087265+03:30,2021-01-10T15:50:07.08731+03:30,false,BtMlqxQZ,KEYWORD
,84346,NATIVE,27107,2021-01-10T15:29:06.878007+03:30,2021-01-10T15:29:06.878035+03:30,false,yoMqj7MP,KEYWORD
,84345,NATIVE,19293,2021-01-10T15:25:02.602605+03:30,2021-01-25T15:48:33.245236+03:30,false,ct1yQgkd,KEYWORD
,84337,NATIVE,28434,2021-01-10T14:58:09.883997+03:30,2021-03-24T13:21:19.355605+04:30,false,FRUDqRzi,KEYWORD
,84330,NATIVE,120,2021-01-10T14:33:19.203578+03:30,2021-01-11T16:43:54.119088+03:30,false,OpxNQrvA,KEYWORD
,84328,NATIVE,3020,2021-01-10T14:27:13.622217+03:30,2021-01-11T16:52:26.181451+03:30,false,tmG2C4tS,KEYWORD
,84315,NATIVE,11212,2021-01-10T13:58:53.525873+03:30,2021-01-10T13:58:53.52591+03:30,false,HEozc1UF,KEYWORD
,84306,NATIVE,120,2021-01-10T13:03:18.626408+03:30,2021-01-16T19:12:32.377702+03:30,false,OpxNQrvA,KEYWORD
,84305,NATIVE,8629,2021-01-10T12:58:01.4932+03:30,2021-01-16T13:18:40.212978+03:30,false,L6VmzPci,KEYWORD
,84297,NATIVE,17994,2021-01-10T12:32:32.894087+03:30,2021-01-10T12:32:32.894114+03:30,false,9e4O6Z7d,KEYWORD
,84291,NATIVE,27107,2021-01-10T12:12:52.890999+03:30,2021-01-10T12:16:03.202716+03:30,false,yoMqj7MP,KEYWORD
,84285,NATIVE,25282,2021-01-10T11:49:25.370446+03:30,2021-01-10T11:49:25.370484+03:30,false,RHreCoUk,KEYWORD
,84275,NATIVE,3020,2021-01-10T11:24:43.997744+03:30,2021-01-13T10:48:35.985677+03:30,false,tmG2C4tS,KEYWORD
,84269,BANNER,20660,2021-01-10T11:12:25.592665+03:30,2021-04-03T18:29:22.288835+04:30,false,XDUKPgbR,KEYWORD
,84268,BANNER,2165,2021-01-10T11:10:49.566631+03:30,2021-01-10T11:10:49.566661+03:30,false,UF4pc6JK,KEYWORD
,84267,NATIVE,10116,2021-01-10T11:10:48.76278+03:30,2021-01-10T11:10:48.762811+03:30,false,CsZgILTT,KEYWORD
,84265,BANNER,2165,2021-01-10T11:08:24.493519+03:30,2021-01-10T11:08:47.203681+03:30,false,UF4pc6JK,KEYWORD
,84262,NATIVE,2165,2021-01-10T11:06:33.986494+03:30,2021-01-10T11:06:33.986522+03:30,false,UF4pc6JK,KEYWORD
,84260,NATIVE,2165,2021-01-10T11:05:00.309325+03:30,2021-01-10T11:05:00.309365+03:30,false,UF4pc6JK,KEYWORD
,84243,NATIVE,29772,2021-01-10T10:44:47.871019+03:30,2021-07-24T11:58:45.75884+04:30,false,ok797XwS,KEYWORD
,84237,BANNER,29223,2021-01-10T10:23:50.274148+03:30,2021-01-27T17:33:38.224081+03:30,false,ySVNNMAL,KEYWORD
,84236,NATIVE,29223,2021-01-10T10:23:02.8265+03:30,2021-01-27T17:32:58.981321+03:30,false,ySVNNMAL,KEYWORD
,84231,BANNER,3766,2021-01-10T10:18:09.048058+03:30,2021-01-18T14:53:45.38166+03:30,false,eRF3iznC,KEYWORD
,84218,NATIVE,29767,2021-01-10T09:55:00.764147+03:30,2021-01-10T09:56:16.862054+03:30,false,IqJs0ZAw,KEYWORD
,84213,NATIVE,29605,2021-01-10T09:45:05.753618+03:30,2021-01-11T11:42:55.830504+03:30,false,T81IOckV,KEYWORD
,84197,NATIVE,29081,2021-01-10T07:28:56.14802+03:30,2021-01-10T07:28:56.148049+03:30,false,1CuST1oV,KEYWORD
,84196,NATIVE,29556,2021-01-10T03:35:46.595214+03:30,2021-01-10T03:35:46.595283+03:30,false,KitX8Y5N,KEYWORD
,84189,NATIVE,29515,2021-01-10T01:41:14.937274+03:30,2021-01-11T19:14:43.063114+03:30,false,cfvhdUhw,KEYWORD
,84181,NATIVE,29640,2021-01-09T23:38:34.097687+03:30,2021-01-10T20:06:41.302446+03:30,false,57S8uoIg,KEYWORD
,84178,NATIVE,29516,2021-01-09T23:25:52.709115+03:30,2021-01-09T23:25:52.709155+03:30,false,u9nkAQbv,KEYWORD
,84169,NATIVE,12387,2021-01-09T22:29:22.769226+03:30,2021-01-09T22:29:22.769265+03:30,false,4S7dbu0y,KEYWORD
,84168,NATIVE,7847,2021-01-09T22:28:31.212583+03:30,2021-01-09T22:29:10.960558+03:30,false,8ohMWCDY,KEYWORD
,84166,NATIVE,26881,2021-01-09T21:59:17.239148+03:30,2021-05-03T11:02:00.575396+04:30,false,7CeQjksw,KEYWORD
,84165,BANNER,26886,2021-01-09T21:50:09.551505+03:30,2021-01-09T21:50:09.551555+03:30,false,0uMmVqnJ,KEYWORD
,84163,BANNER,26886,2021-01-09T21:45:10.575208+03:30,2021-01-09T21:45:10.575242+03:30,false,0uMmVqnJ,KEYWORD
,84162,NATIVE,14689,2021-01-09T21:34:44.567756+03:30,2021-01-12T23:47:26.392107+03:30,false,CmWamjnl,KEYWORD
,84161,NATIVE,25863,2021-01-09T21:31:24.141723+03:30,2021-07-12T19:00:43.562096+04:30,false,bm2wDqNN,KEYWORD
,84159,NATIVE,26491,2021-01-09T21:29:46.399593+03:30,2021-01-18T14:53:48.992438+03:30,false,3jRMdMk2,KEYWORD
